"","ID","Nest_ID","Video_ID","Behavior","DateTimeBegin","DateTimeEnd","HowLeft","RecessCause","Comments_Notes","Who_Entered","Date_Entered","Double_Checked_Who","Double_Checked_Date","Date_Double_Checked","X","year","found_day","species","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_nest","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter"
"43",20597,"11-AJW002","11-AJW002_3","N-NotIncubating",2011-07-15 14:45:47,2011-07-15 15:27:47,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",20598,"11-AJW002","11-AJW002_3","N-NotIncubating",2011-07-15 17:10:47,2011-07-15 17:38:02,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",20599,"11-AJW002","11-AJW002_3","N-NotIncubating",2011-07-16 02:21:17,2011-07-16 02:32:17,"W","O","Hen stayed close to nest, preening, feeding and resting.","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",20600,"11-AJW002","11-AJW002_3","N-NotIncubating",2011-07-16 03:07:32,2011-07-16 03:20:02,"W","O","Hen stayed close to nest, preening, feeding and resting.","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",20601,"11-AJW002","11-AJW002_3","N-NotIncubating",2011-07-16 06:28:47,2011-07-16 06:53:17,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",20602,"11-AJW002","11-AJW002_3","N-NotIncubating",2011-07-16 08:33:02,2011-07-16 09:25:47,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",20603,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-16 11:54:52,2011-07-16 12:44:22,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",20604,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-16 15:14:22,2011-07-16 16:10:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",20605,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-16 18:59:07,2011-07-16 19:36:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",20606,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-17 11:09:07,2011-07-17 12:09:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",20607,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-17 14:02:22,2011-07-17 14:30:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",20608,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-17 15:50:52,2011-07-17 16:53:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",20609,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-17 19:53:37,2011-07-17 20:23:07,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",20610,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-18 03:44:52,2011-07-18 04:01:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",20611,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-18 04:16:07,2011-07-18 05:01:52,"W","O","Walked and feed closeby but came back and sat on nest for a few min inbetween","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",20612,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-18 07:02:22,2011-07-18 07:50:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",20613,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-18 11:37:07,2011-07-18 11:46:37,"W","O","Walked off nest and fed closeby for a few minutes","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",20614,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-18 12:03:07,2011-07-18 12:07:37,"W","O","Walked off nest and fed closeby for a few minutes","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",20615,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-18 12:46:37,2011-07-18 13:32:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",20616,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-18 14:57:52,2011-07-18 15:14:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",20617,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-18 16:26:52,2011-07-18 17:17:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",20618,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-18 18:19:07,2011-07-18 18:29:07,"NotRecorded","O","18:29:22 to 19:27:37 sun blocked out camera, but seemed to be in middle of break","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",20619,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-19 01:28:22,2011-07-19 02:34:22,"NotRecorded","O","SNOW sat on bank a ~10m behind nest for a few min while hen was on break","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",20620,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-19 06:14:07,2011-07-19 06:22:22,"W","O","Walked off nest and fed closeby for a few minutes","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",20621,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-19 07:24:07,2011-07-19 07:38:22,"W","O","Walked off nest and fed closeby for a few minutes","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",20622,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-19 08:48:37,2011-07-19 09:03:07,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",20623,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-19 09:40:07,2011-07-19 10:01:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",20624,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-19 13:46:07,2011-07-19 14:22:07,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",20625,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-19 15:32:37,2011-07-19 16:31:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",20626,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-19 18:27:52,2011-07-19 19:13:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",20627,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-19 22:38:37,2011-07-19 23:17:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",20628,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-19 23:35:37,2011-07-19 23:50:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",20629,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-20 04:57:37,2011-07-20 05:24:07,"W","O","Walked off nest and fed closeby for a few minutes","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",20630,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-20 09:40:07,2011-07-20 09:59:07,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",20631,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-20 13:53:07,2011-07-20 14:18:07,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",20632,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-20 18:26:37,2011-07-20 19:32:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",20633,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-20 20:53:37,2011-07-20 20:53:37,"NotRecorded","P","Gull eats something on the mound in the background (~10m away) as hen briefly leaves nest","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",20634,"11-AJW002","11-AJW002_4","N-NotIncubating",2011-07-20 22:12:37,2011-07-20 22:25:22,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",20635,"11-AJW002","11-AJW002_5","N-NotIncubating",2011-07-21 13:24:58,2011-07-21 13:42:58,"NotRecorded","O","There has been an invasion of gulls and jaegers around nest and shorline all a.m.","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",20636,"11-AJW002","11-AJW002_5","N-NotIncubating",2011-07-21 13:46:43,2011-07-21 14:10:13,"NotRecorded","O","Gull invasion and Depretation at 14:10:28","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",20637,"11-AJW002","11-AJW002_5","PostFate_NotIncubating",2011-07-21 17:56:43,2011-07-22 14:26:28,"NotRecorded","O","Hen doesn't come back","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,97,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",20638,"11-CAA001",NA,"N-NotIncubating",2011-06-20 22:25:00,2011-06-20 23:06:45,"NotRecorded","H","Flushed during camera set up","Transferred from FFWFO yearly excel table",2020-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",20639,"11-CAA001",NA,"N-NotIncubating",2011-06-22 04:40:45,2011-06-22 04:48:30,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
